orderNumber,customerNumber,customer,company,custCountry,productCode,productName,category,orderQuantity,orderDate,totalSales,totalProfit,salesRep,salesCountry
10254,323,Mike Graham,"Down Under Souveniers, Inc",New Zealand,S24_2766,1949 Jaguar XK 120,Classic Cars,31,2004-06-03,2648.02,1183.27,Peter Marsh,Australia
10254,323,Mike Graham,"Down Under Souveniers, Inc",New Zealand,S24_2887,1952 Citroen-15CV,Classic Cars,33,2004-06-03,3681.81,1278.75,Peter Marsh,Australia
10254,323,Mike Graham,"Down Under Souveniers, Inc",New Zealand,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,42,2004-06-03,2912.28,790.86,Peter Marsh,Australia
10254,323,Mike Graham,"Down Under Souveniers, Inc",New Zealand,S24_3432,2002 Chevy Corvette,Classic Cars,49,2004-06-03,4984.77,1941.38,Peter Marsh,Australia
10254,323,Mike Graham,"Down Under Souveniers, Inc",New Zealand,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,20,2004-06-03,796.00,361.00,Peter Marsh,Australia
10234,412,Sarah McRoy,"Extreme Desk Decorations, Ltd",New Zealand,S10_4757,1972 Alfa Romeo GTA,Classic Cars,48,2004-03-30,5679.36,1566.72,Peter Marsh,Australia
10234,412,Sarah McRoy,"Extreme Desk Decorations, Ltd",New Zealand,S18_1662,1980s Black Hawk Helicopter,Planes,50,2004-03-30,7332.50,3469.00,Peter Marsh,Australia
10234,412,Sarah McRoy,"Extreme Desk Decorations, Ltd",New Zealand,S18_3029,1999 Yamaha Speed Boat,Ships,48,2004-03-30,4046.40,1569.12,Peter Marsh,Australia
10234,412,Sarah McRoy,"Extreme Desk Decorations, Ltd",New Zealand,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,39,2004-03-30,3344.25,825.63,Peter Marsh,Australia
10234,412,Sarah McRoy,"Extreme Desk Decorations, Ltd",New Zealand,S24_2841,1900s Vintage Bi-Plane,Planes,44,2004-03-30,2954.16,1447.16,Peter Marsh,Australia
10234,412,Sarah McRoy,"Extreme Desk Decorations, Ltd",New Zealand,S24_3420,1937 Horch 930V Limousine,Vintage Cars,25,2004-03-30,1627.25,969.75,Peter Marsh,Australia
10234,412,Sarah McRoy,"Extreme Desk Decorations, Ltd",New Zealand,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,31,2004-03-30,2443.73,935.89,Peter Marsh,Australia
10234,412,Sarah McRoy,"Extreme Desk Decorations, Ltd",New Zealand,S700_2047,HMS Bounty,Ships,29,2004-03-30,2415.12,1260.05,Peter Marsh,Australia
10234,412,Sarah McRoy,"Extreme Desk Decorations, Ltd",New Zealand,S72_1253,Boeing X-32A JSF,Planes,40,2004-03-30,1827.60,516.80,Peter Marsh,Australia
10223,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,37,2004-02-20,2974.43,1168.46,Andy Fixter,Australia
10223,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,47,2004-02-20,5198.67,1956.14,Andy Fixter,Australia
10223,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,49,2004-02-20,9299.71,4839.73,Andy Fixter,Australia
10223,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S18_2581,P-51-D Mustang,Planes,47,2004-02-20,3176.26,873.26,Andy Fixter,Australia
10223,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,28,2004-02-20,1645.00,966.56,Andy Fixter,Australia
10223,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S24_1578,1997 BMW R 1100 S,Motorcycles,32,2004-02-20,3353.92,1406.40,Andy Fixter,Australia
10223,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S24_1785,1928 British Royal Navy Airplane,Planes,34,2004-02-20,2976.36,707.20,Andy Fixter,Australia
10223,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,38,2004-02-20,2315.72,897.56,Andy Fixter,Australia
10223,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S24_4278,1900s Vintage Tri-Plane,Planes,23,2004-02-20,1566.30,733.01,Andy Fixter,Australia
10223,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S32_1374,1997 BMW F650 ST,Motorcycles,21,2004-02-20,1908.90,503.58,Andy Fixter,Australia
10223,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,20,2004-02-20,1334.60,674.20,Andy Fixter,Australia
10223,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,41,2004-02-20,1681.82,572.36,Andy Fixter,Australia
10223,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S700_1691,American Airlines: B767-300,Planes,25,2004-02-20,2100.75,822.00,Andy Fixter,Australia
10223,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S700_2834,ATA: B757-300,Planes,29,2004-02-20,3303.10,1582.53,Andy Fixter,Australia
10223,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S700_3167,F/A 18 Hornet 1/72,Planes,26,2004-02-20,2059.20,644.80,Andy Fixter,Australia
10217,166,Wendy Victorino,Handji Gifts& Co,Singapore,S10_4962,1962 LanciaA Delta 16V,Classic Cars,48,2004-02-04,6382.56,1418.40,Peter Marsh,Australia
10217,166,Wendy Victorino,Handji Gifts& Co,Singapore,S18_2432,1926 Ford Fire Engine,Trucks and Buses,35,2004-02-04,2041.90,1169.70,Peter Marsh,Australia
10217,166,Wendy Victorino,Handji Gifts& Co,Singapore,S18_4600,1940s Ford truck,Trucks and Buses,38,2004-02-04,4509.08,1288.20,Peter Marsh,Australia
10217,166,Wendy Victorino,Handji Gifts& Co,Singapore,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,28,2004-02-04,2898.28,1180.76,Peter Marsh,Australia
10217,166,Wendy Victorino,Handji Gifts& Co,Singapore,S32_1268,1980’s GM Manhattan Express,Trucks and Buses,21,2004-02-04,1658.37,525.84,Peter Marsh,Australia
10217,166,Wendy Victorino,Handji Gifts& Co,Singapore,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,39,2004-02-04,2193.36,882.57,Peter Marsh,Australia
10217,166,Wendy Victorino,Handji Gifts& Co,Singapore,S700_2824,1982 Camaro Z28,Classic Cars,31,2004-02-04,2790.62,1348.19,Peter Marsh,Australia
10202,357,Wales MacKinlay,GiftsForHim.com,New Zealand,S18_3782,1957 Vespa GS150,Motorcycles,30,2003-12-02,1659.90,671.40,Peter Marsh,Australia
10202,357,Wales MacKinlay,GiftsForHim.com,New Zealand,S18_4721,1957 Corvette Convertible,Classic Cars,43,2003-12-02,5374.57,2367.58,Peter Marsh,Australia
10202,357,Wales MacKinlay,GiftsForHim.com,New Zealand,S24_2360,1982 Ducati 900 Monster,Motorcycles,50,2003-12-02,2805.00,450.00,Peter Marsh,Australia
10202,357,Wales MacKinlay,GiftsForHim.com,New Zealand,S24_4620,1961 Chevrolet Impala,Classic Cars,50,2003-12-02,3759.00,2142.50,Peter Marsh,Australia
10202,357,Wales MacKinlay,GiftsForHim.com,New Zealand,S32_2206,1982 Ducati 996 R,Motorcycles,27,2003-12-02,901.53,249.75,Peter Marsh,Australia
10202,357,Wales MacKinlay,GiftsForHim.com,New Zealand,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,31,2003-12-02,2530.84,790.81,Peter Marsh,Australia
10202,357,Wales MacKinlay,GiftsForHim.com,New Zealand,S50_4713,2002 Yamaha YZR M1,Motorcycles,40,2003-12-02,3189.20,1822.40,Peter Marsh,Australia
10193,471,Sean Clenahan,"Australian Collectables, Ltd",Australia,S18_1342,1937 Lincoln Berline,Vintage Cars,28,2003-11-21,2589.16,891.80,Andy Fixter,Australia
10193,471,Sean Clenahan,"Australian Collectables, Ltd",Australia,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,46,2003-11-21,2132.56,1016.60,Andy Fixter,Australia
10193,471,Sean Clenahan,"Australian Collectables, Ltd",Australia,S18_1749,1917 Grand Touring Sedan,Vintage Cars,21,2003-11-21,3213.00,1392.30,Andy Fixter,Australia
10193,471,Sean Clenahan,"Australian Collectables, Ltd",Australia,S18_2248,1911 Ford Town Car,Vintage Cars,42,2003-11-21,2542.68,1144.08,Andy Fixter,Australia
10193,471,Sean Clenahan,"Australian Collectables, Ltd",Australia,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,44,2003-11-21,5090.36,2517.24,Andy Fixter,Australia
10193,471,Sean Clenahan,"Australian Collectables, Ltd",Australia,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,22,2003-11-21,3155.68,1559.36,Andy Fixter,Australia
10193,471,Sean Clenahan,"Australian Collectables, Ltd",Australia,S18_2949,1913 Ford Model T Speedster,Vintage Cars,28,2003-11-21,2439.64,737.80,Andy Fixter,Australia
10193,471,Sean Clenahan,"Australian Collectables, Ltd",Australia,S18_2957,1934 Ford V8 Coupe,Vintage Cars,24,2003-11-21,1274.16,449.76,Andy Fixter,Australia
10193,471,Sean Clenahan,"Australian Collectables, Ltd",Australia,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,23,2003-11-21,2239.97,842.95,Andy Fixter,Australia
10193,471,Sean Clenahan,"Australian Collectables, Ltd",Australia,S18_3320,1917 Maxwell Touring Car,Vintage Cars,32,2003-11-21,2539.84,698.56,Andy Fixter,Australia
10193,471,Sean Clenahan,"Australian Collectables, Ltd",Australia,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,24,2003-11-21,2208.72,1170.48,Andy Fixter,Australia
10193,471,Sean Clenahan,"Australian Collectables, Ltd",Australia,S18_4933,1957 Ford Thunderbird,Classic Cars,25,2003-11-21,1657.00,801.75,Andy Fixter,Australia
10193,471,Sean Clenahan,"Australian Collectables, Ltd",Australia,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,26,2003-11-21,836.94,250.12,Andy Fixter,Australia
10193,471,Sean Clenahan,"Australian Collectables, Ltd",Australia,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,20,2003-11-21,896.00,483.80,Andy Fixter,Australia
10193,471,Sean Clenahan,"Australian Collectables, Ltd",Australia,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,22,2003-11-21,839.52,361.02,Andy Fixter,Australia
10193,471,Sean Clenahan,"Australian Collectables, Ltd",Australia,S24_4258,1936 Chrysler Airflow,Vintage Cars,20,2003-11-21,1850.40,701.20,Andy Fixter,Australia
10174,333,Ben Calaghan,"Australian Gift Network, Co",Australia,S10_1949,1952 Alpine Renault 1300,Classic Cars,34,2003-11-06,7067.58,3715.86,Andy Fixter,Australia
10174,333,Ben Calaghan,"Australian Gift Network, Co",Australia,S12_1666,1958 Setra Bus,Trucks and Buses,43,2003-11-06,4877.92,1528.22,Andy Fixter,Australia
10174,333,Ben Calaghan,"Australian Gift Network, Co",Australia,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,48,2003-11-06,5208.00,2408.16,Andy Fixter,Australia
10174,333,Ben Calaghan,"Australian Gift Network, Co",Australia,S18_2949,1913 Ford Model T Speedster,Vintage Cars,46,2003-11-06,4613.80,1817.92,Andy Fixter,Australia
10174,333,Ben Calaghan,"Australian Gift Network, Co",Australia,S18_4668,1939 Cadillac Limousine,Vintage Cars,49,2003-11-06,2169.23,1035.37,Andy Fixter,Australia
10169,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S12_1099,1968 Ford Mustang,Classic Cars,30,2003-11-04,4903.20,2043.00,Andy Fixter,Australia
10169,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S12_2823,2002 Suzuki XREO,Motorcycles,35,2003-11-04,4428.20,2108.75,Andy Fixter,Australia
10169,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,36,2003-11-04,2585.52,1436.40,Andy Fixter,Australia
10169,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S18_3278,1969 Dodge Super Bee,Classic Cars,32,2003-11-04,2084.16,514.56,Andy Fixter,Australia
10169,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S18_3482,1976 Ford Gran Torino,Classic Cars,36,2003-11-04,4921.20,2275.56,Andy Fixter,Australia
10169,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S18_3782,1957 Vespa GS150,Motorcycles,38,2003-11-04,2007.92,755.82,Andy Fixter,Australia
10169,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S18_4721,1957 Corvette Convertible,Classic Cars,33,2003-11-04,3977.49,1669.80,Andy Fixter,Australia
10169,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S24_2360,1982 Ducati 900 Monster,Motorcycles,38,2003-11-04,2526.62,736.82,Andy Fixter,Australia
10169,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S24_3371,1971 Alpine Renault 1600s,Classic Cars,34,2003-11-04,1811.18,499.46,Andy Fixter,Australia
10169,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S24_4620,1961 Chevrolet Impala,Classic Cars,24,2003-11-04,1862.64,1086.72,Andy Fixter,Australia
10169,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S32_2206,1982 Ducati 996 R,Motorcycles,26,2003-11-04,962.26,334.62,Andy Fixter,Australia
10169,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,34,2003-11-04,2845.12,936.70,Andy Fixter,Australia
10169,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S50_4713,2002 Yamaha YZR M1,Motorcycles,48,2003-11-04,3631.68,1991.52,Andy Fixter,Australia
10152,333,Ben Calaghan,"Australian Gift Network, Co",Australia,S18_4027,1970 Triumph Spitfire,Classic Cars,35,2003-09-25,4121.95,904.75,Andy Fixter,Australia
10152,333,Ben Calaghan,"Australian Gift Network, Co",Australia,S24_1444,1970 Dodge Coronet,Classic Cars,25,2003-09-25,1228.25,419.00,Andy Fixter,Australia
10152,333,Ben Calaghan,"Australian Gift Network, Co",Australia,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,23,2003-09-25,2584.51,979.57,Andy Fixter,Australia
10152,333,Ben Calaghan,"Australian Gift Network, Co",Australia,S32_3207,1950s Chicago Surface Lines Streetcar,Trains,33,2003-09-25,1886.61,1004.85,Andy Fixter,Australia
10148,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S18_1129,1993 Mazda RX-7,Classic Cars,23,2003-09-11,2636.95,716.22,Andy Fixter,Australia
10148,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S18_1589,1965 Aston Martin DB5,Classic Cars,47,2003-09-11,5088.22,1988.10,Andy Fixter,Australia
10148,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S18_1984,1995 Honda Civic,Classic Cars,25,2003-09-11,3414.00,1066.75,Andy Fixter,Australia
10148,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,27,2003-09-11,3065.04,1532.52,Andy Fixter,Australia
10148,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,32,2003-09-11,4606.08,2113.28,Andy Fixter,Australia
10148,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,28,2003-09-11,3797.64,2057.16,Andy Fixter,Australia
10148,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,34,2003-09-11,2847.50,1376.66,Andy Fixter,Australia
10148,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S18_4933,1957 Ford Thunderbird,Classic Cars,29,2003-09-11,1922.12,930.03,Andy Fixter,Australia
10148,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,25,2003-09-11,1635.25,404.25,Andy Fixter,Australia
10148,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,47,2003-09-11,2175.63,804.17,Andy Fixter,Australia
10148,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S24_2766,1949 Jaguar XK 120,Classic Cars,21,2003-09-11,1622.04,629.79,Andy Fixter,Australia
10148,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S24_2887,1952 Citroen-15CV,Classic Cars,34,2003-09-11,3913.06,1437.18,Andy Fixter,Australia
10148,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,31,2003-09-11,2229.21,663.40,Andy Fixter,Australia
10148,276,Anna O Hara,"Annas Decorations, Ltd",Australia,S24_3432,2002 Chevy Corvette,Classic Cars,27,2003-09-11,2601.99,925.02,Andy Fixter,Australia
10139,282,Adrian Huxley,Souveniers And Things Co.,Australia,S18_1342,1937 Lincoln Berline,Vintage Cars,31,2003-07-16,2770.78,891.56,Andy Fixter,Australia
10139,282,Adrian Huxley,Souveniers And Things Co.,Australia,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,49,2003-07-16,2588.67,1399.93,Andy Fixter,Australia
10139,282,Adrian Huxley,Souveniers And Things Co.,Australia,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,41,2003-07-16,6227.08,3252.12,Andy Fixter,Australia
10139,282,Adrian Huxley,Souveniers And Things Co.,Australia,S18_2949,1913 Ford Model T Speedster,Vintage Cars,46,2003-07-16,4194.28,1398.40,Andy Fixter,Australia
10139,282,Adrian Huxley,Souveniers And Things Co.,Australia,S18_2957,1934 Ford V8 Coupe,Vintage Cars,20,2003-07-16,1049.40,362.40,Andy Fixter,Australia
10139,282,Adrian Huxley,Souveniers And Things Co.,Australia,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,20,2003-07-16,2031.60,816.80,Andy Fixter,Australia
10139,282,Adrian Huxley,Souveniers And Things Co.,Australia,S18_3320,1917 Maxwell Touring Car,Vintage Cars,30,2003-07-16,2440.50,714.30,Andy Fixter,Australia
10139,282,Adrian Huxley,Souveniers And Things Co.,Australia,S24_4258,1936 Chrysler Airflow,Vintage Cars,29,2003-07-16,2711.21,1044.87,Andy Fixter,Australia
10138,496,Tony Snowden,Kellys Gift Shop,New Zealand,S18_1749,1917 Grand Touring Sedan,Vintage Cars,33,2003-07-07,4936.80,2075.70,Peter Marsh,Australia
10138,496,Tony Snowden,Kellys Gift Shop,New Zealand,S18_2248,1911 Ford Town Car,Vintage Cars,22,2003-07-07,1132.12,399.52,Peter Marsh,Australia
10138,496,Tony Snowden,Kellys Gift Shop,New Zealand,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,38,2003-07-07,4347.96,2125.72,Peter Marsh,Australia
10138,496,Tony Snowden,Kellys Gift Shop,New Zealand,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,47,2003-07-07,3720.05,1686.83,Peter Marsh,Australia
10138,496,Tony Snowden,Kellys Gift Shop,New Zealand,S18_4933,1957 Ford Thunderbird,Classic Cars,23,2003-07-07,1491.78,704.95,Peter Marsh,Australia
10138,496,Tony Snowden,Kellys Gift Shop,New Zealand,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,45,2003-07-07,2678.85,463.05,Peter Marsh,Australia
10138,496,Tony Snowden,Kellys Gift Shop,New Zealand,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,22,2003-07-07,730.18,233.64,Peter Marsh,Australia
10138,496,Tony Snowden,Kellys Gift Shop,New Zealand,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,33,2003-07-07,1271.49,591.36,Peter Marsh,Australia
10138,496,Tony Snowden,Kellys Gift Shop,New Zealand,S24_2766,1949 Jaguar XK 120,Classic Cars,28,2003-07-07,2060.80,737.80,Peter Marsh,Australia
10138,496,Tony Snowden,Kellys Gift Shop,New Zealand,S24_2887,1952 Citroen-15CV,Classic Cars,30,2003-07-07,2889.00,704.40,Peter Marsh,Australia
10138,496,Tony Snowden,Kellys Gift Shop,New Zealand,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,49,2003-07-07,3775.45,1300.46,Peter Marsh,Australia
10138,496,Tony Snowden,Kellys Gift Shop,New Zealand,S24_3432,2002 Chevy Corvette,Classic Cars,21,2003-07-07,2091.18,786.87,Peter Marsh,Australia
10138,496,Tony Snowden,Kellys Gift Shop,New Zealand,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,29,2003-07-07,951.78,321.03,Peter Marsh,Australia
10132,323,Mike Graham,"Down Under Souveniers, Inc",New Zealand,S700_3167,F/A 18 Hornet 1/72,Planes,36,2003-06-25,2880.00,921.60,Peter Marsh,Australia
10125,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S18_1342,1937 Lincoln Berline,Vintage Cars,32,2003-05-21,2860.16,920.32,Andy Fixter,Australia
10125,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,34,2003-05-21,4704.92,2237.88,Andy Fixter,Australia
10120,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,29,2003-04-29,3449.26,1448.55,Andy Fixter,Australia
10120,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,46,2003-04-29,7304.80,3117.88,Andy Fixter,Australia
10120,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S18_2581,P-51-D Mustang,Planes,29,2003-04-29,2400.91,979.91,Andy Fixter,Australia
10120,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,46,2003-04-29,2646.84,1532.26,Andy Fixter,Australia
10120,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S24_1578,1997 BMW R 1100 S,Motorcycles,35,2003-04-29,3865.75,1735.65,Andy Fixter,Australia
10120,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S24_1785,1928 British Royal Navy Airplane,Planes,39,2003-04-29,3627.39,1024.53,Andy Fixter,Australia
10120,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,34,2003-04-29,2460.24,1191.36,Andy Fixter,Australia
10120,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S24_4278,1900s Vintage Tri-Plane,Planes,29,2003-04-29,2080.17,1029.50,Andy Fixter,Australia
10120,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S32_1374,1997 BMW F650 ST,Motorcycles,22,2003-04-29,2087.80,615.56,Andy Fixter,Australia
10120,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,29,2003-04-29,1994.91,1037.33,Andy Fixter,Australia
10120,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,49,2003-04-29,2031.54,705.60,Andy Fixter,Australia
10120,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S700_1691,American Airlines: B767-300,Planes,47,2003-04-29,4292.98,1888.93,Andy Fixter,Australia
10120,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S700_2466,America West Airlines B757-200,Planes,24,2003-04-29,1962.48,311.28,Andy Fixter,Australia
10120,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S700_2834,ATA: B757-300,Planes,24,2003-04-29,2562.96,1139.04,Andy Fixter,Australia
10120,114,Peter Ferguson,"Australian Collectors, Co.",Australia,S700_3167,F/A 18 Hornet 1/72,Planes,43,2003-04-29,3096.00,756.80,Andy Fixter,Australia
10403,201,Elizabeth  Devon ,"UK Collectables, Ltd.",UK,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,24,2005-04-08,2044.08,872.64,Larry Bott,UK
10403,201,Elizabeth  Devon ,"UK Collectables, Ltd.",UK,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,66,2005-04-08,11503.14,5495.82,Larry Bott,UK
10403,201,Elizabeth  Devon ,"UK Collectables, Ltd.",UK,S12_2823,2002 Suzuki XREO,Motorcycles,66,2005-04-08,8052.00,3678.18,Larry Bott,UK
10403,201,Elizabeth  Devon ,"UK Collectables, Ltd.",UK,S18_3782,1957 Vespa GS150,Motorcycles,36,2005-04-08,1991.88,805.68,Larry Bott,UK
10403,201,Elizabeth  Devon ,"UK Collectables, Ltd.",UK,S24_1578,1997 BMW R 1100 S,Motorcycles,46,2005-04-08,5028.72,2229.16,Larry Bott,UK
10403,201,Elizabeth  Devon ,"UK Collectables, Ltd.",UK,S24_2360,1982 Ducati 900 Monster,Motorcycles,27,2005-04-08,1552.23,280.53,Larry Bott,UK
10403,201,Elizabeth  Devon ,"UK Collectables, Ltd.",UK,S32_2206,1982 Ducati 996 R,Motorcycles,30,2005-04-08,1074.00,349.80,Larry Bott,UK
10403,201,Elizabeth  Devon ,"UK Collectables, Ltd.",UK,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,45,2005-04-08,3995.10,1469.25,Larry Bott,UK
10403,201,Elizabeth  Devon ,"UK Collectables, Ltd.",UK,S50_4713,2002 Yamaha YZR M1,Motorcycles,31,2005-04-08,2017.79,958.52,Larry Bott,UK
10389,448,Martha Larsson,Scandinavian Gift Ideas,Sweden,S12_1099,1968 Ford Mustang,Classic Cars,26,2005-03-03,4755.40,2276.56,Barry Jones,UK
10389,448,Martha Larsson,Scandinavian Gift Ideas,Sweden,S12_3380,1968 Dodge Charger,Classic Cars,25,2005-03-03,2378.25,499.25,Barry Jones,UK
10389,448,Martha Larsson,Scandinavian Gift Ideas,Sweden,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,36,2005-03-03,2757.96,1608.84,Barry Jones,UK
10389,448,Martha Larsson,Scandinavian Gift Ideas,Sweden,S12_4675,1969 Dodge Charger,Classic Cars,47,2005-03-03,4817.03,2056.72,Barry Jones,UK
10389,448,Martha Larsson,Scandinavian Gift Ideas,Sweden,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,49,2005-03-03,3131.59,490.49,Barry Jones,UK
10389,448,Martha Larsson,Scandinavian Gift Ideas,Sweden,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,39,2005-03-03,2031.51,1086.54,Barry Jones,UK
10389,448,Martha Larsson,Scandinavian Gift Ideas,Sweden,S24_1578,1997 BMW R 1100 S,Motorcycles,45,2005-03-03,5071.50,2332.80,Barry Jones,UK
10389,448,Martha Larsson,Scandinavian Gift Ideas,Sweden,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,49,2005-03-03,3023.30,1194.62,Barry Jones,UK
10377,186,Matti  Karttunen ,"Toys of Finland, Co.",Finland,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,24,2005-02-09,1570.56,804.48,Larry Bott,UK
10377,186,Matti  Karttunen ,"Toys of Finland, Co.",Finland,S12_4675,1969 Dodge Charger,Classic Cars,50,2005-02-09,5643.00,2706.50,Larry Bott,UK
10377,186,Matti  Karttunen ,"Toys of Finland, Co.",Finland,S18_1129,1993 Mazda RX-7,Classic Cars,35,2005-02-09,4359.60,1436.75,Larry Bott,UK
10377,186,Matti  Karttunen ,"Toys of Finland, Co.",Finland,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,31,2005-02-09,1909.60,238.70,Larry Bott,UK
